"x"
0.868952260938986
-0.493868916527656
-0.343321514463688
0.575384826913788
-0.454028933298507
-1.74598267515933
-1.23907855674557
-0.244731325550846
-1.18253148377515
-1.51722406177878
-4.08369007818822
-4.97155256158156
-4.00804918837058
-2.70012273433975
-0.595213021331939
0.829846655281011
2.4673250443181
2.99626048986348
2.7484080596357
2.54700501077659
2.80954499242507
2.49853609108762
0.432731983738131
0.527283096010045
0.911913348844926
0.793862154299702
0.236102389090999
-0.625689690530433
-1.61966973293953
-0.837741214169473
-0.140816899247797
0.917971963806224
0.205625719892566
-0.318536271440791
-0.0451642206192292
-0.409782684643054
-0.968644016208286
-0.359845009812042
-0.258684499400542
0.226371886274661
-0.411251439785231
-0.144488787103095
-0.882721840395996
-1.2912193642898
-0.712529838306354
-1.61618143947716
-1.75185769572774
-1.19299636416253
-1.3134342858139
-0.532607333400351
0.402255314540032
