"x"
-2.79701868987658
-2.21843233103981
-1.84332295889555
-1.3968193132469
-4.1373946283519
-3.55215454310824
-4.1026622790792
-3.32735906031618
-1.9324693220288
-2.97019473529608
-3.08539036038381
-2.87969766969143
-2.01466921530727
-2.24834074291384
-2.65085007948378
-1.6490147604654
-0.175591321322399
0.166522319012517
0.597589364984839
0.614762582125201
0.308346078542372
-0.975400142072574
-0.26184332201613
-1.15079850589894
-0.875641116661603
-0.927353725578805
-0.188905388543701
-1.32407433727038
-1.3157771649441
-2.22730837585404
-3.02422283416471
-2.95765249805877
-2.63502756481556
-2.2288520358219
-2.0324213049355
-1.90101725018741
-1.94906366668142
-2.08972968123536
-3.61390094181501
-3.78544015572277
-1.40434465558931
0.159189934166112
0.824121465240758
0.463676862789436
0.147805441904531
0.0264351769463487
0.368162902289714
0.927932598066527
1.51761070571704
1.23048995173019
0.739606082010648
0.69136670802088
0.692524452996697
0.727835674757141
0.644863951494793
0.806755290604354
0.984469144382539
0.687700515597689
0.013699982213076
-0.614955539621171
-0.352340387621266
